time,buys,price,sells,standard_deviation,score
2018-02-25 04:02:53,32,1169.1245901639345,29,0.9313388455063768,3.1120532374734116
2018-02-25 04:12:54,28,1176.3406349206352,98,5.802170604511736,2.7516310581582695
2018-02-25 04:23:01,25,1185.6453424657543,48,0.9583820300871357,0.11979397830898338
2018-02-25 04:34:04,34,1183.9857627118645,25,1.0978425736760555,1.6383422895007032
2018-02-25 04:44:11,32,1189.9634871794867,163,5.015036788840666,-0.27483397307751023
2018-02-25 04:54:44,26,1190.3095918367349,23,1.2857046970811983,-1.0208408634077915
2018-02-25 05:06:11,47,1185.5359374999996,17,0.9992133136091444,1.0009717363325459
2018-02-25 05:16:21,5,1189.0246808510642,42,1.1096786022410392,-0.0386319649822247
2018-02-25 05:26:54,16,1190.6435294117648,35,0.5345689982040063,-1.385502983318824
2018-02-25 05:37:25,58,1186.1471764705877,27,1.7876817796601125,-0.20962493319440587
2018-02-25 05:47:34,87,1183.5656302521008,32,2.720964250320433,1.4721533081822067
2018-02-25 05:58:04,7,1186.7420754716986,46,2.461451756387086,1.4891962977526292
2018-02-25 06:08:17,3,1190.89,101,1.8673793854572875,0.7670949880290934
2018-02-25 06:18:37,18,1193.5255555555555,18,0.49660762761205296,0.00048629495097975145
2018-02-25 06:28:44,25,1193.3474999999999,27,0.6086709196779138,0.14216138052433164
2018-02-25 06:38:52,45,1192.470634920635,18,1.1360232406183415,1.0800243296056344
2018-02-25 06:50:27,12,1195.9716999999994,88,1.8854633674510912,0.16650837501985352
2018-02-25 07:00:37,26,1196.1867441860466,17,1.2378107473224946,0.28251870227095677
2018-02-25 07:10:40,28,1196.5173170731703,54,2.082819412321342,0.5064856737316343
2018-02-25 07:20:42,15,1198.6843181818183,29,0.84399051515371,-0.33730233884744
2018-02-25 07:30:52,48,1198.117717391305,44,2.547162147781111,-0.46870868612239236
2018-02-25 07:41:02,13,1199.1789999999996,37,1.6749080571780737,-2.113544897417537
2018-02-25 07:51:31,94,1193.8396491228073,20,3.53374904782804,-1.5218467851782331
2018-02-25 08:02:06,28,1189.2906818181823,16,1.2804356462606434,-0.5386285867047655
2018-02-25 08:12:13,38,1188.9239436619714,33,1.338028272794665,-1.174058902829356
2018-02-25 08:22:20,104,1185.308529411765,32,3.5975701622990424,-0.3316725929086887
2018-02-25 08:32:50,4,1185.5420312499998,60,2.210896438443818,-1.0862768058481462
2018-02-25 08:43:04,69,1185.8234653465347,32,3.7343981543927165,-3.175417678748655
2018-02-25 08:54:02,62,1176.182636363636,48,2.528721443832021,-1.0058969767619748
2018-02-25 09:04:51,54,1172.0405555555556,36,1.8546178768511286,0.5420260693045599
2018-02-25 09:14:56,39,1173.7793055555553,33,2.03894126011305,0.09804901983636508
2018-02-25 09:24:59,53,1175.4205479452057,20,1.690114602915719,-1.0316784432814319
2018-02-25 09:36:53,19,1172.935106382979,28,2.057241359189331,-0.8384375909155483
2018-02-25 09:46:54,20,1169.5609615384615,32,0.9971522135473017,0.38979943093850367
2018-02-25 09:58:36,23,1169.7014893617022,24,0.7973145851915715,0.9484286722230038
2018-02-25 10:08:53,1,1172.9420689655171,28,1.4045305494040536,0.014835593169571814
2018-02-25 10:18:57,24,1170.9414893617022,23,1.4264134143404101,1.6227623497308523
2018-02-25 10:29:14,11,1175.1451282051278,28,1.4534219070778114,1.086095951646566
2018-02-25 10:39:36,12,1177.6973684210525,26,1.5550286580715793,0.933522277053922
2018-02-25 10:49:54,14,1180.2736734693876,35,1.4860888180086809,0.4997488400028082
2018-02-25 11:00:15,13,1182.816818181818,31,0.918384878536227,-0.6531402137061286
2018-02-25 11:10:28,21,1179.1839534883723,22,1.8067639574212904,1.098133811282839
2018-02-25 11:20:54,9,1182.4983333333337,39,1.2260766243954169,0.3634008141088103
2018-02-25 11:31:22,13,1185.7041791044776,54,1.158290234107599,-1.5479614530331924
2018-02-25 11:42:27,65,1181.3145783132532,18,3.26470032249122,-0.7356730901332829
2018-02-25 11:52:50,7,1179.560588235294,27,1.1204356851544244,-0.6123816514988263
2018-02-25 12:04:51,26,1178.2197999999996,24,1.5210239840317934,-0.6040786775739104
2018-02-25 12:15:14,24,1178.2122500000007,16,1.696302578403957,-1.6360848435636788
2018-02-25 12:25:22,56,1174.2301369863007,17,1.6964366305609082,-1.2975354632306915
2018-02-25 12:35:27,12,1172.6344444444442,15,0.5816090919186717,-2.264893594195094
2018-02-25 12:45:41,112,1166.3868749999983,16,4.015475289038031,-1.214865211476651
2018-02-25 12:55:45,21,1161.4537500000001,35,1.3180079157848048,0.599697881032381
2018-02-25 13:05:53,9,1162.6401923076924,43,2.042141118442376,0.6916856038167956
2018-02-25 13:15:54,17,1167.3268888888888,28,1.035687259149901,-1.8269260910351055
2018-02-25 13:26:10,30,1164.2274137931038,28,1.4625433213092551,-2.5144515435068615
2018-02-25 13:36:15,146,1157.895978835979,43,2.829555786098249,-1.8268967530781217
2018-02-25 13:46:33,99,1151.3644785276078,64,2.001575500116794,0.20032039665141313
2018-02-25 13:56:34,39,1151.9503260869556,145,2.444633853213194,0.08112890065125203
2018-02-25 14:06:34,15,1152.2502061855673,82,0.8304141053434972,-0.01667023923973355
2018-02-25 14:16:35,29,1152.4191935483873,33,1.3714088569283824,-0.1789812733045288
2018-02-25 14:26:49,30,1150.9418309859154,41,1.479101659086741,0.6820552596545325
2018-02-25 14:36:50,19,1154.2832307692306,46,0.9192423430233636,-0.7889896396045579
2018-02-25 14:47:01,20,1154.1895833333333,52,1.432405162169945,-2.070622030296707
2018-02-25 14:57:03,37,1149.3856944444442,35,1.0081071735199902,-1.828713911341671
2018-02-25 15:07:10,128,1143.7588198757762,33,2.6822159604026035,-0.5201673230604725
2018-02-25 15:17:17,41,1142.8938392857142,71,1.0678083742745978,-0.7297715724136901
2018-02-25 15:27:34,67,1139.4584962406018,66,1.3921582186033938,0.7335917281279348
2018-02-25 15:37:45,56,1138.6459649122814,58,1.0111117030090173,2.6368121796359945
2018-02-25 15:48:10,23,1144.5415476190476,61,1.7586354924632654,2.5042617832368252
2018-02-25 15:58:22,28,1151.0359615384616,76,3.8087181164833295,1.670283938705279
2018-02-25 16:08:22,34,1155.705402298851,53,1.707312740003607,0.8468295562038909
2018-02-25 16:18:40,10,1157.0128888888896,80,2.5598160717105456,1.267714887480344
2018-02-25 16:28:57,54,1161.8522875817,99,2.56783739450477,-0.3819014451612501
2018-02-25 16:39:07,16,1160.1820689655171,13,0.8606468269626668,0.28300785916022586
2018-02-25 16:49:10,19,1160.8254237288133,40,0.6843587175978693,0.26040921500564773
2018-02-25 16:59:50,33,1161.9105376344085,60,0.8305178661552138,-0.15044660104678276
2018-02-25 17:10:22,43,1160.4111688311689,34,1.464510000964361,0.7770270779368156
2018-02-25 17:20:26,20,1163.9939795918376,78,1.0079963352256651,-0.7217828708000031
2018-02-25 17:30:44,31,1161.308656716418,36,1.3144284218572861,0.16204988216257843
2018-02-25 17:40:45,13,1161.0411666666666,47,1.2795039294803334,0.6520789347616536
2018-02-25 17:51:01,20,1164.952380952381,64,1.081717790685184,-1.321190471353027
2018-02-25 18:01:04,54,1163.3627777777774,36,1.964981214373157,-2.3340104251534046
2018-02-25 18:11:05,70,1155.7084615384613,34,1.9385114080886796,-0.2900231769158891
2018-02-25 18:21:30,25,1154.2463793103448,33,1.1249761656875206,0.3681255099201101
2018-02-25 18:31:32,11,1154.330416666667,37,0.5302788509098112,0.9341965628141938
2018-02-25 18:41:37,44,1154.927037037037,37,2.2099295807140162,2.0674900505901284
2018-02-25 18:51:38,61,1160.678607594937,97,2.8414135518436163,1.0705955953397517
2018-02-25 19:01:54,22,1164.5397321428572,90,1.090432794010042,-0.14392378166744402
2018-02-25 19:12:01,25,1162.5794642857143,31,2.465785458489014,1.1593237496588387
2018-02-25 19:22:06,15,1164.6398113207547,38,0.7937859855246008,1.5216583956112177
2018-02-25 19:32:13,37,1169.815430463578,114,2.4446283145210534,0.0424421832881438
2018-02-25 19:42:27,12,1170.3891304347821,57,1.4008721291100135,-0.33842005703221695
2018-02-25 19:52:37,36,1170.9822784810124,43,1.1321101048647773,-1.3890941649942523
2018-02-25 20:02:59,55,1166.5923684210525,21,1.3089870213873929,-0.3035814702497843
2018-02-25 20:13:03,56,1164.4746067415733,33,1.2489249814911862,0.8499052878036563
2018-02-25 20:23:11,33,1166.729866666666,117,3.031717222228269,0.5263983147066403
2018-02-25 20:33:15,32,1169.713835616439,41,0.6532964464549619,-0.9293852878566964
2018-02-25 20:43:25,41,1166.3665306122448,57,0.9379559865667284,0.1213482549895471
2018-02-25 20:53:56,25,1167.1994736842103,89,1.746810548231487,-0.3289893577091673
2018-02-25 21:04:00,64,1165.4216129032252,29,1.0017353655677808,0.5119814891179175
2018-02-25 21:14:08,18,1167.54303030303,81,1.97950328150928,-0.2863062929096917
2018-02-25 21:24:08,47,1166.2126470588228,55,1.3848606686273504,0.27405648446712866
2018-02-25 21:34:14,19,1167.2234,31,0.6054208783978122,-0.054530921272652
2018-02-25 21:44:18,82,1165.3749999999998,48,1.8239126370778707,1.313832468742951
2018-02-25 21:54:19,11,1168.7919626168234,96,1.6484829838779667,0.8685894263754596
2018-02-25 22:04:38,67,1170.7741721854316,84,1.2868074142409913,0.7931662225351844
2018-02-25 22:14:40,38,1172.122735849056,68,1.038213753592611,1.0893511234171356
2018-02-25 22:25:03,26,1175.2106666666668,64,0.41250400671454107,0.5186460859491053
2018-02-25 22:35:08,56,1175.421920000001,69,0.38549645082674194,1.242727269624071
2018-02-25 22:45:11,19,1175.9789552238803,48,0.11596621134711886,2.937474521339489
2018-02-25 22:55:17,36,1184.4753667953664,223,4.238398036481971,1.2643210460863288
2018-02-25 23:05:28,53,1189.9518699186988,70,1.0822532574033157,-0.8950694057224697
2018-02-25 23:15:37,48,1189.7168468468471,63,0.9483252017403355,-2.2471506511190813
2018-02-25 23:25:58,126,1185.5262195121954,38,2.6846329359141157,-2.793651633191994
2018-02-25 23:36:04,71,1177.502385321101,38,2.7148378899961703,-1.2471731993794377
2018-02-25 23:46:11,38,1173.3619047619043,25,0.5125468840896804,-0.11509614593089407
2018-02-25 23:56:32,47,1173.555373134328,20,0.576231525706934,-0.46589469956304314
2018-02-26 00:06:42,21,1173.1114285714289,35,0.5088271828831649,-0.9152778104363312
2018-02-26 00:16:49,96,1169.5774193548386,59,2.829076411175663,0.3073772991231513
2018-02-26 00:27:22,22,1171.5037313432833,45,1.2545152311299272,-0.6881519870980518
2018-02-26 00:37:26,20,1168.7164583333335,28,0.7226758424521215,0.3341095666441192
2018-02-26 00:47:29,29,1169.9073333333329,46,0.8698127512414703,-0.03376408162713196
2018-02-26 00:57:33,43,1170.1148684210523,33,1.18312197776305,-0.2559380817062439
2018-02-26 01:07:35,26,1167.3585915492963,45,1.5830566758021811,1.4844710247720656
2018-02-26 01:17:40,37,1172.030731707317,45,1.6036222568464142,0.3396022428589627
2018-02-26 01:28:11,18,1173.400677966102,41,0.5979820994055088,-0.16047698889450196
2018-02-26 01:38:11,52,1172.2538,48,0.9133222651397401,0.4709453802975531
2018-02-26 01:48:24,33,1172.5898571428563,37,0.6536348759211195,1.014345004859014
2018-02-26 01:58:27,64,1174.4024223602478,97,1.0016196674675373,1.3235576635981585
2018-02-26 02:08:45,34,1177.3852136752132,83,0.9886834881866874,1.238449582765495
2018-02-26 02:18:52,65,1179.2212230215837,74,0.9405588882169039,1.9141929627919365
2018-02-26 02:29:07,55,1184.163191489362,133,4.435233139969668,1.2942764093411945
2018-02-26 02:39:11,80,1189.5226341463415,125,1.6807413833955698,-0.7210488536442734
2018-02-26 02:49:16,46,1187.3457391304348,69,1.156387223298471,-0.23811593913520707
2018-02-26 02:59:29,26,1188.6225333333332,49,0.244120698744612,-1.6571961137698912
2018-02-26 03:09:35,78,1185.215169491524,40,2.890300181774218,-1.809541482898775
2018-02-26 03:20:10,55,1179.7684042553196,39,0.9578903050859409,-0.6105163808869187
2018-02-26 03:30:15,47,1178.9074766355136,60,1.302193758970891,-0.9785722548614021
2018-02-26 03:40:38,70,1178.1706896551716,46,2.2151783317866505,-2.0772457049482687
2018-02-26 03:50:49,64,1171.96776859504,57,1.8310050022740691,-0.7401015267408454
2018-02-26 04:00:58,52,1169.6457142857143,32,1.086470131636747,-0.1750870965272865
2018-02-26 04:10:58,41,1168.598795180722,42,0.526668084567587,0.3521642594887291
2018-02-26 04:21:00,50,1168.3816393442614,72,2.8800826378899265,1.1290490084431928
2018-02-26 04:31:01,48,1171.6090526315795,47,1.3806002307800398,0.5162267258335027
2018-02-26 04:41:25,15,1173.0962745098043,36,1.009084152390271,0.2268741006635427
2018-02-26 04:51:30,13,1173.7523684210528,25,0.28458126404400697,0.09774465859098776
2018-02-26 05:01:36,10,1174.007234042553,37,0.42343429808951377,0.0641013511971063
2018-02-26 05:12:10,16,1175.1705,44,0.4979137308142284,-0.7458847216962493
2018-02-26 05:22:37,22,1174.58052631579,35,1.2446480811051348,-1.5608631202944012
2018-02-26 05:33:26,46,1172.561486486486,28,1.1228723814185346,-2.6458294768323154
2018-02-26 05:43:33,100,1164.3603999999998,25,2.4569103850160996,-0.7051469576435394
2018-02-26 05:53:34,108,1160.5575151515156,57,2.2286026077126775,1.0912489965305656
2018-02-26 06:03:44,16,1165.7051351351352,58,1.41560248203509,-1.1053853530451279
2018-02-26 06:14:34,32,1163.4662903225808,30,2.607559873973739,-1.2338490892561824
2018-02-26 06:24:34,9,1161.3736666666666,21,0.8603157689024427,-1.6987089017348653
2018-02-26 06:34:49,45,1157.7351162790706,41,1.5781618275452889,-1.7395187625396584
2018-02-26 06:44:54,75,1153.2983809523812,30,2.942771328691811,-1.2190963992666761
2018-02-26 06:55:01,68,1150.1355999999996,32,0.2832007062138085,-0.8121247140756009
2018-02-26 07:05:46,61,1146.7444628099172,60,1.3541963860248167,0.4747662477774497
2018-02-26 07:15:46,26,1147.6486075949365,53,0.5961410379746651,0.5753806850398087
2018-02-26 07:25:49,31,1149.3403750000002,49,0.765533218988557,0.22587881886715291
2018-02-26 07:36:24,21,1149.347764705882,64,1.2549135207800741,0.608157367560157
2018-02-26 07:47:01,17,1151.2632142857142,39,1.0187196220586516,0.13804506976623188
2018-02-26 07:57:13,5,1152.3582051282046,34,0.3810233978607002,-0.4908792592628351
2018-02-26 08:07:15,49,1152.288987341772,30,0.869059720219608,-1.2795973548198323
2018-02-26 08:17:21,38,1149.0291379310345,20,1.1750558086273366,-0.8998029923933686
2018-02-26 08:27:21,48,1146.2708536585367,34,0.8812327856398724,-0.2641469114604434
2018-02-26 08:37:40,28,1145.1652459016386,33,0.5622046956938755,0.15649770359265047
2018-02-26 08:47:45,40,1144.0264912280704,17,0.8217258074045346,1.3261470816582988
2018-02-26 08:58:01,10,1147.1418644067796,49,2.3020304041464286,1.1406183091874917
2018-02-26 09:08:05,24,1150.4616129032254,38,0.5930462462204044,0.47464033899820807
2018-02-26 09:18:10,5,1150.9980000000003,20,0.0039999999999963615,0.8659307894256215
2018-02-26 09:28:24,21,1153.6801612903225,41,1.12041681750729,0.23228614697330188
2018-02-26 09:38:47,6,1154.1588888888887,12,0.09017815015532887,0.2527517422694352
2018-02-26 09:48:59,13,1154.0468571428569,22,0.32502985734124185,0.775666680747834
2018-02-26 09:59:27,15,1155.8888000000006,35,0.7596568699090247,0.6515257879279911
2018-02-26 10:10:08,13,1156.6391836734697,36,1.4933906589173511,1.1774868260126146
2018-02-26 10:20:09,29,1159.8237974683543,50,1.0167126273317737,0.681749921026014
2018-02-26 10:30:40,20,1161.417777777778,34,0.6395272173476255,0.5923702412346933
2018-02-26 10:40:53,41,1160.6932352941174,27,1.5242755667726906,2.183335761649639
2018-02-26 10:51:01,15,1167.0325217391312,100,3.2752892586439173,0.9206218931791181
2018-02-26 11:01:19,29,1169.4365753424656,44,1.2515942919815146,0.6009329612957547
2018-02-26 11:11:56,16,1169.988958333333,32,0.6932088417380912,1.1965781945454745
2018-02-26 11:22:05,25,1173.6756962025315,54,1.8990508512294408,0.3364718371447532
2018-02-26 11:32:18,41,1175.604857142857,29,1.8747028281510427,-0.6113167469951961
2018-02-26 11:42:19,31,1171.6049367088601,48,1.5369416231452133,1.5021606936919665
2018-02-26 11:52:24,15,1175.8474226804128,82,2.8729801612451658,0.7275404948413735
2018-02-26 12:02:31,18,1179.6522500000005,62,0.9998036994830389,-1.0319128094788
2018-02-26 12:12:47,59,1175.625904761905,46,1.9629407944098503,0.3797634348959249
2018-02-26 12:22:48,18,1176.4931343283574,49,1.2787881494640092,0.34633673700045925
2018-02-26 12:33:02,31,1176.8261904761905,32,1.4251632360656454,0.677998541583577
2018-02-26 12:43:30,15,1173.852372881356,44,0.6807556593515125,4.195247369210076
2018-02-26 12:53:49,10,1176.7628260869576,36,2.000366991376623,9.101731480589022
2018-02-26 13:03:52,70,1197.1066840731048,696,9.541400689874276,8.649318098743075
2018-02-26 13:13:54,115,1217.6160869565213,138,4.788045565809147,7.288586584083157
2018-02-26 13:23:55,160,1240.042989247312,305,13.751451797838346,2.0730148337045105
2018-02-26 13:33:57,99,1250.3933050847475,137,2.215664400903676,-2.551940517682579
2018-02-26 13:44:03,200,1239.8048881789136,113,4.983486923872014,1.4384205207951526
2018-02-26 13:54:03,108,1242.9029657794667,155,4.556249410935089,1.4594888971836024
2018-02-26 14:04:03,73,1244.388917748917,158,7.750102870267466,2.791931170313469
2018-02-26 14:14:05,80,1254.380128205128,154,2.8016372625814348,-0.31367560620035695
2018-02-26 14:24:07,138,1259.8974999999987,186,3.721397452156062,-5.216836093220002
2018-02-26 14:34:15,218,1246.5581351351343,152,8.71891823398567,-3.6295493079654024
2018-02-26 14:44:16,70,1235.3620833333318,74,1.662196035286521,-1.0101918193330304
2018-02-26 14:54:20,148,1230.665346938775,97,3.1978809919722044,0.9690776058920658
2018-02-26 15:04:33,81,1234.3255339805828,125,2.48187222946881,-0.26093909998560805
2018-02-26 15:14:40,70,1232.1088990825688,39,1.1732565354910967,1.0440264893809308
2018-02-26 15:25:10,32,1235.0848837209305,97,2.3695729888040886,0.48398920788128624
2018-02-26 15:35:14,62,1235.1349541284405,47,1.2216995410238882,1.276014051036269
2018-02-26 15:45:14,49,1238.817636363637,61,1.06897735946151,0.5556072068567401
2018-02-26 15:55:20,49,1239.2487128712876,52,0.9337655729785082,1.1693205316477635
2018-02-26 16:06:21,71,1242.3884399999997,179,4.197405337395955,0.6950552618743078
2018-02-26 16:16:30,117,1247.2060311284042,140,4.885362219385095,-1.9213023486851217
2018-02-26 16:26:30,52,1244.2375728155341,51,1.851891431959733,-2.874625457009022
2018-02-26 16:36:36,153,1237.4003902439033,52,2.2465337731828425,-2.4059104923160737
2018-02-26 16:46:40,99,1229.9775,69,2.3035174319991123,-0.6685231176181775
2018-02-26 16:56:41,100,1228.6978807947014,51,2.268305844238963,-0.8050702068153626
2018-02-26 17:06:51,99,1225.7627480916028,32,1.8139939711536524,0.13324830044731922
2018-02-26 17:16:58,52,1224.0410563380278,90,2.636221877148877,1.7240447787136588
2018-02-26 17:27:13,60,1228.8176296296303,75,1.2543932913932716,0.9082260770426528
2018-02-26 17:38:02,61,1230.3841904761907,44,0.9587837344433153,1.2296831574910576
2018-02-26 17:48:14,27,1232.5106481481484,81,1.9281051306188688,1.660622237073549
2018-02-26 17:58:22,22,1236.9901063829789,72,1.6375510352163203,0.9708401002918438
2018-02-26 18:08:25,20,1241.174117647059,65,1.922906680992675,-0.6704870443030995
2018-02-26 18:21:31,94,1238.2182142857155,46,2.7082578131804715,0.5155124698911456
2018-02-26 18:31:34,58,1239.4652032520319,65,2.2791466630153825,0.41495473110796854
2018-02-26 18:41:45,7,1240.5525806451612,24,0.7091656512520469,0.2678613157987735
2018-02-26 18:51:54,29,1241.198644067796,30,1.090750725188249,0.2170942167164669
2018-02-26 19:01:56,50,1242.2923728813566,68,1.405091032677967,-0.2750032391789681
2018-02-26 19:12:32,77,1241.3898245614032,37,1.3668820855830834,-0.03363096386990117
2018-02-26 19:22:32,84,1241.7480314960624,43,1.879920855835364,-0.3747558086319625
2018-02-26 19:32:34,49,1241.7736046511636,37,1.4534497157650421,-1.0389198289180517
2018-02-26 19:42:40,64,1237.9904395604392,27,1.3594430922522298,0.1683627182540628
2018-02-26 19:53:36,81,1237.8473611111108,63,2.233550980100948,0.5708309813108264
2018-02-26 20:04:12,37,1241.5333333333324,53,0.7581043610362824,-1.363881277774731
2018-02-26 20:14:16,61,1237.3761165048538,42,1.113977595606835,-0.4191034448354767
2018-02-26 20:24:16,43,1237.039230769231,48,0.6990153683626098,-0.8727683387834398
2018-02-26 20:34:19,64,1232.7711881188125,37,1.5710930086532247,1.0035418899079176
2018-02-26 20:44:21,25,1234.3589814814825,83,0.9307274532588251,1.4719840070584054
2018-02-26 20:54:25,39,1236.800799999999,36,1.2826272620420132,2.069817612283546
2018-02-26 21:05:01,40,1240.992934131736,127,2.501368083484401,2.3104184544435387
2018-02-26 21:15:10,24,1247.045966850829,157,2.6529407802345526,1.492490266150809
2018-02-26 21:25:28,46,1252.037478991596,73,1.8324962166434193,0.10878122246644358
2018-02-26 21:35:28,88,1251.6030188679247,124,3.125846049943265,0.6393507588491003
2018-02-26 21:45:30,76,1255.2646308724834,73,1.7316472056839167,-1.1583569468410264
2018-02-26 21:55:32,50,1252.6299065420556,57,1.1814639226872103,-1.0647044933673937
2018-02-26 22:05:34,75,1249.3135042735041,42,0.9280006228255635,-0.2709313072761274
2018-02-26 22:15:34,35,1248.078275862069,52,0.28549697301596183,0.24058369427531906
2018-02-26 22:25:39,21,1248.6724489795915,28,0.7750932283945415,0.1839904128334808
2018-02-26 22:35:46,65,1248.0596396396402,46,1.1678407949685152,0.9848629269782356
2018-02-26 22:46:01,35,1251.4383809523813,70,1.5858151719658804,0.004589953166306716
2018-02-26 22:56:01,20,1252.0052380952384,22,0.004994327848424751,-0.4359010074591023
2018-02-26 23:06:07,44,1251.4256,31,0.4448857231544734,-0.726415268593288
2018-02-26 23:16:17,79,1249.4680769230777,25,1.3718762257209047,-0.42622394464453495
2018-02-26 23:26:22,26,1248.0852857142859,44,0.8899208976541783,-0.06482571994558273
2018-02-26 23:36:25,33,1250.2607936507934,30,0.27065060700247195,-1.897016562692164
2018-02-26 23:46:44,164,1244.699528795812,27,3.3054157191487885,-0.7577304926294539
2018-02-26 23:56:44,48,1240.3992631578951,47,1.9515517400022566,1.3417345367448494
2018-02-27 00:06:48,34,1244.6713793103456,53,0.9693713716237096,0.2680181849370155
2018-02-27 00:16:54,30,1245.2140350877187,27,0.5570248652648089,0.2993140931628606
2018-02-27 00:26:58,24,1244.5938461538453,15,0.004865042554100776,1.3041818346023388
2018-02-27 00:37:56,19,1247.2387012987015,58,1.6643967361158707,1.4530838808580575
2018-02-27 00:48:00,67,1251.3013023255812,148,2.222482621219461,0.7364211755528789
2018-02-27 00:58:00,30,1254.5597183098591,41,1.5072341723262865,-0.575569102607023
2018-02-27 01:08:02,51,1252.7535714285714,47,1.4217546287913974,-0.13591830112596684
2018-02-27 01:18:05,23,1254.705806451613,39,0.8439701653248203,-1.913659723877865
2018-02-27 01:28:06,46,1252.912471910113,43,0.9403409385279554,-3.783360099926274
2018-02-27 01:38:46,146,1245.2664739884394,27,5.558922395849805,-4.236344065619028
2018-02-27 01:49:03,162,1231.9930582524262,44,4.114080707104291,-1.0164601488206007
2018-02-27 01:59:06,51,1229.9484782608688,41,0.6862879589290061,-1.1457860545206915
2018-02-27 02:09:14,54,1229.591666666667,30,1.0682917308592643,-2.8323353678968393
2018-02-27 02:19:46,208,1218.496971830985,76,5.602749386626841,1.0766886730233627
2018-02-27 02:29:51,28,1220.4629885057475,59,1.4076515985343407,1.371647344272648
2018-02-27 02:39:59,40,1225.8334615384615,64,2.1352597433562166,-0.5194570644851456
2018-02-27 02:50:26,31,1224.4705000000001,29,0.6115783542060083,-0.3339434813768779
2018-02-27 03:00:40,63,1223.2362500000002,57,1.964085903798508,0.06852533134824168
2018-02-27 03:10:40,15,1221.706825396825,48,1.3089482332965707,1.396028664891814
2018-02-27 03:20:41,29,1223.8612698412699,34,1.70577775591738,2.0906593930773743
2018-02-27 03:31:06,33,1229.2841095890412,40,1.1355547019588752,1.3935988723724118
2018-02-27 03:41:13,29,1233.4685507246377,109,1.8269708638295539,0.47835065036157326
2018-02-27 03:51:21,32,1234.5257377049184,29,1.4162724788966257,0.46406954665039196
2018-02-27 04:01:44,15,1235.505344827586,43,1.7112973658009358,0.48661421777950375
2018-02-27 04:12:38,24,1236.6713461538457,28,0.8440584851367751,0.400461398932481
2018-02-27 04:22:52,23,1237.2567605633806,48,2.2965054742748507,0.6255112584669741
2018-02-27 04:33:23,44,1239.8788181818188,66,1.2243526911787603,-0.37370087421341164
2018-02-27 04:43:24,50,1237.8398113207545,56,1.5600084549432813,0.5970066041331628
2018-02-27 04:53:27,26,1239.7716393442627,35,0.7048268717264919,0.09477906887343006
2018-02-27 05:03:35,21,1241.171971830986,50,0.9157427828145469,-0.8500098874799482
2018-02-27 05:14:18,63,1237.7752702702705,11,1.46490957471413,0.3761857477189269
2018-02-27 05:24:59,22,1235.8014285714285,20,1.378858346653499,2.583865671120144
2018-02-27 05:35:44,30,1241.7743939393936,168,3.5020975513188026,2.299130231944309
2018-02-27 05:45:45,56,1251.485763888889,88,1.811148568918619,-1.4318955198661516
2018-02-27 05:55:46,42,1247.0867500000008,38,0.9733007949755382,-0.41272609540766175
2018-02-27 06:05:54,54,1246.0267073170726,28,1.9746948235218602,-0.28342357057161677
2018-02-27 06:16:09,17,1244.8481333333325,58,1.7954258126942635,0.16181401529414305
2018-02-27 06:26:15,31,1245.715471698113,22,1.6160930830161326,-0.24619759078336861
2018-02-27 06:36:18,9,1244.4008333333334,15,0.9458105724133788,0.3706300493140084
2018-02-27 06:46:55,10,1245.1696969696968,23,0.3468777170659336,0.39931574760214095
2018-02-27 06:57:34,26,1244.9195744680853,21,0.6198728677028106,1.2832976212420373
2018-02-27 07:07:54,7,1248.4710909090916,48,2.2149317023964725,0.6791574275722977
2018-02-27 07:18:02,43,1250.5639285714285,41,0.9667040442574378,0.19073190161003586
2018-02-27 07:28:12,22,1249.0942000000005,28,0.3861973070853709,1.6810019313574047
2018-02-27 07:38:16,7,1251.6990384615385,45,1.117446022815132,2.50904081695795
2018-02-27 07:48:19,79,1252.7941255605385,144,2.5713124185406286,5.954079438101775
2018-02-27 07:58:26,49,1266.9676056338023,377,8.187499655269526,4.9738087575846395
2018-02-27 08:08:29,31,1282.0018666666676,44,1.2393446583667775,1.628288764468087
2018-02-27 08:18:30,56,1286.92775280899,122,2.2280017009298105,0.5298290989674058
2018-02-27 08:28:37,57,1288.9681000000012,43,0.78976540187578,-0.17366637452736913
2018-02-27 08:39:30,64,1288.0714583333336,32,0.5536356713554552,0.23715856968123752
2018-02-27 08:49:38,48,1289.012040816327,50,1.452892231058012,-0.09932630738647881
2018-02-27 08:59:43,25,1289.1712499999999,31,0.8567297925834088,-0.3959297698970529
2018-02-27 09:09:43,81,1288.3623404255309,13,0.7988321602694098,-0.43641091372874224
2018-02-27 09:20:27,111,1285.7392073170727,53,1.616276956750322,0.8885796401096556
2018-02-27 09:30:27,48,1287.5938202247191,41,1.725799932171471,0.9484325396279399
2018-02-27 09:40:47,61,1292.3219217081842,220,4.088355463944438,-1.1617664295200534
2018-02-27 09:51:14,72,1288.5531578947375,23,2.390623905862178,-0.1769607506004463
2018-02-27 10:01:30,24,1289.4771929824558,33,1.1094518235248925,-1.2119305247396157
2018-02-27 10:11:36,89,1287.066036036035,22,1.827075287668646,-1.3871720103713503
2018-02-27 10:21:52,45,1284.5788888888887,18,0.9506607745611754,-1.803420323607487
2018-02-27 10:31:54,70,1281.3468604651157,16,1.430337626127511,-2.3457081278036718
